Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Mathematics,MEAS001-02-C,Sort objects into given categories (up to 3 categories) and count up to 10 objects per category,Data Representation,Create simple pictographs to show the number of objects in each category (up to 3 categories)
Mathematics,MEAS001-02-C,"Sort objects into given categories (up to 3 categories) and count up to 10 objects per category,Real-world Application,Sort and count everyday items (toys",school supplies,fruits) into appropriate categories
Mathematics,MEAS001-02-C,Sort objects into given categories (up to 3 categories) and count up to 10 objects per category,Problem Solving,Determine which category a new object belongs in based on its attributes and update the count accordingly
Mathematics,MEAS001-02-D,"Classify objects using two attributes simultaneously (e.g., blue and round) and explain sorting criteria,Attribute Recognition",Sort classroom objects by color and size (e.g.,small blue items) and verbally explain the sorting rules
Mathematics,MEAS001-02-D,"Classify objects using two attributes simultaneously (e.g., blue and round) and explain sorting criteria,Shape Classification",Group geometric shapes by both color and shape (e.g.,red triangles) and demonstrate understanding by creating separate piles
Mathematics,MEAS001-02-D,"Classify objects using two attributes simultaneously (e.g., blue and round) and explain sorting criteria,Material Properties",Sort everyday objects by texture and color (e.g.,smooth red objects) and draw pictures to represent their categories
Mathematics,MEAS001-02-D,"Classify objects using two attributes simultaneously (e.g., blue and round) and explain sorting criteria,Comparative Analysis",Compare and sort objects using position and size attributes (e.g.,tall objects on top) and explain reasoning to peers
Mathematics,MEAS001-02-D,"Classify objects using two attributes simultaneously (e.g., blue and round) and explain sorting criteria,Pattern Recognition",Create and sort objects into groups based on shape and pattern (e.g.,striped circles) and label each group correctly
Mathematics,MEAS001-02-D,"Classify objects using two attributes simultaneously (e.g., blue and round) and explain sorting criteria",Logical Reasoning,Identify and correct errors in pre-sorted groups based on two attributes and explain why items don't belong
Mathematics,MEAS001-02-D,"Classify objects using two attributes simultaneously (e.g., blue and round) and explain sorting criteria",Data Organization,Sort and count objects using two attributes and create simple pictographs to show results
Mathematics,MEAS001-02-E,Record and represent category data using tally marks and simple pictographs,Data Collection,Create tally marks to count objects in a given category up to 10 items
Mathematics,MEAS001-02-E,Record and represent category data using tally marks and simple pictographs,Data Recording,Group tally marks into sets of five using proper tally mark notation
Mathematics,MEAS001-02-E,Record and represent category data using tally marks and simple pictographs,Visual Representation,Draw simple pictures to represent objects in a data set with one picture representing one object
Mathematics,MEAS001-02-E,Record and represent category data using tally marks and simple pictographs,Data Interpretation,Count and compare the number of objects in two different categories using tally marks
Mathematics,MEAS001-02-E,Record and represent category data using tally marks and simple pictographs,Data Organization,Sort and record classroom objects into categories using both tally marks and pictures
Mathematics,MEAS001-02-E,Record and represent category data using tally marks and simple pictographs,Data Communication,Explain what their pictograph shows using simple mathematical language
Mathematics,MEAS001-02-E,Record and represent category data using tally marks and simple pictographs,Real-world Application,Create a pictograph to show daily weather patterns over a week using weather symbols
Mathematics,MEAS001-02-F,"Sort objects by function and create self-designed category systems with clear labels,Basic Classification,Sort common classroom objects into basic functional groups (writing tools",art supplies,reading materials)
Mathematics,MEAS001-02-F,Sort objects by function and create self-designed category systems with clear labels,Category Creation,Create and name two distinct categories for sorting everyday objects based on their use
Mathematics,MEAS001-02-F,Sort objects by function and create self-designed category systems with clear labels,Labeling Skills,Draw or write simple labels to identify self-created sorting categories
Mathematics,MEAS001-02-F,Sort objects by function and create self-designed category systems with clear labels,Multiple Classifications,Sort the same group of objects in different ways based on changing functional criteria
Mathematics,MEAS001-02-F,Sort objects by function and create self-designed category systems with clear labels,Sorting Application,Sort household items into categories based on rooms where they are typically used
Mathematics,MEAS001-02-F,Sort objects by function and create self-designed category systems with clear labels,Category Communication,Explain to classmates why specific objects belong in their chosen categories
Mathematics,MEAS001-02-F,Sort objects by function and create self-designed category systems with clear labels,Complex Sorting,Create and sort objects into three or more functional categories with clear reasoning
Mathematics,MEAS001-02-G,"Reclassify objects into new categories and identify items that don't belong with explanations,Basic Classification",Sort classroom objects into two new groups based on a different attribute (e.g.,from color to size)
Mathematics,MEAS001-02-G,Reclassify objects into new categories and identify items that don't belong with explanations,Logical Reasoning,Identify and explain why one object does not belong in a group of 4-5 similar items
Mathematics,MEAS001-02-G,"Reclassify objects into new categories and identify items that don't belong with explanations,Multiple Attributes,Sort the same set of objects in three different ways using different attributes (shape",color,size)
Mathematics,MEAS001-02-G,Reclassify objects into new categories and identify items that don't belong with explanations,Category Creation,Create a new category for a group of mixed objects and explain the sorting rule used
Mathematics,MEAS001-02-G,Reclassify objects into new categories and identify items that don't belong with explanations,Comparative Analysis,Compare two different ways objects have been sorted and explain how the sorting rules are different
Mathematics,MEAS001-02-G,Reclassify objects into new categories and identify items that don't belong with explanations,Problem Solving,Fix incorrect object groupings by moving items to their correct categories with explanations
Mathematics,MEAS001-02-G,Reclassify objects into new categories and identify items that don't belong with explanations,Real World Application,Sort common household items in multiple ways and explain the sorting criteria used
